%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=210461, 2015/05/9 19:27:29.62)
37 445 1.618391e+01 3.753272e+03  1.113567598317281000e-04  1.124942920376614100e-04  1.197286569625201300e-04                       Inf
38 457 1.531601e+01 3.819203e+03  1.113567598317281000e-04  1.115410020265576000e-04  1.219866940196716100e-04                       Inf
39 469 1.451239e+01 3.829340e+03  1.113567598317281000e-04  1.127180464216547000e-04  1.204431507122708100e-04  1.415781175550890700e-04
40 481 1.434026e+01 3.939946e+03  1.113567598317281000e-04  1.150744113891206100e-04  1.257380166717616500e-04  1.453690124612017300e-04
41 493 1.420383e+01 4.025430e+03  1.113567598317281000e-04  1.133431305423552900e-04  1.303058974018242900e-04  1.618842147466101100e-04
42 505 1.413788e+01 4.040714e+03  1.113567598317281000e-04  1.120342203647141100e-04  1.182127334320375400e-04  1.319612393335930800e-04
43 517 1.369494e+01 4.077259e+03  1.113567598317281000e-04  1.121796931712072800e-04  1.156663565084349700e-04  1.342210298267175300e-04
44 529 1.389136e+01 4.104380e+03  1.113567598317281000e-04  1.115173086248818300e-04  1.191245148500765300e-04  1.394014885910745200e-04
45 541 1.446890e+01 4.174734e+03  1.113567598317281000e-04  1.144560112178761200e-04  1.234264885818885400e-04  1.368793804406127300e-04
46 553 1.410070e+01 4.236977e+03  1.113567598317281000e-04  1.134073629195697400e-04  1.237163486274039700e-04  1.399208500409163500e-04
47 565 1.452808e+01 4.292494e+03  1.113567598317281000e-04  1.138692279127096400e-04  1.166592285928345700e-04  1.282778102170085200e-04
48 577 1.510218e+01 4.323078e+03  1.113567598317281000e-04  1.122962599145931400e-04  1.223778672720197000e-04  1.820515097409763100e-04
49 589 1.577378e+01 4.380349e+03  1.113567598317281000e-04  1.132889851822239700e-04  1.203658300171951600e-04  1.333674351037131100e-04
50 601 1.582528e+01 4.416876e+03  1.113567598317281000e-04  1.127752424569505400e-04  1.234600309160384900e-04  1.351627832223091700e-04
51 613 1.573339e+01 4.465525e+03  1.113567598317281000e-04  1.122059437894362500e-04  1.255407577512318200e-04                       Inf
52 625 1.544891e+01 4.520398e+03  1.113567598317281000e-04  1.185769138929134100e-04  1.238926706635917000e-04  1.552384973580592000e-04
53 637 1.503603e+01 4.561610e+03  1.113567598317281000e-04  1.129666623664132100e-04  1.240267153922126800e-04                       Inf
54 649 1.549410e+01 4.612379e+03  1.113567598317281000e-04  1.130287564535996200e-04  1.164811946655122600e-04                       Inf
55 661 1.604298e+01 4.715131e+03  1.113567598317281000e-04  1.126094140214861300e-04  1.201910246675565100e-04  1.479000478658717700e-04
56 673 1.676923e+01 4.726618e+03  1.113567598317281000e-04  1.128457408195815400e-04  1.206362456230858600e-04  1.496426381715257800e-04
57 685 1.764153e+01 4.859959e+03  1.113567598317281000e-04  1.124403012750610900e-04  1.189631445423163000e-04  1.319336830822652700e-04
58 697 1.763512e+01 4.898270e+03  1.113567598317281000e-04  1.132975267314379600e-04  1.271367116079743900e-04  1.380237487427451600e-04
59 709 1.696396e+01 4.952482e+03  1.113567598317281000e-04  1.140416698324747500e-04  1.207770753623166100e-04  1.323200046436401100e-04
60 721 1.636741e+01 4.964538e+03  1.113567598317281000e-04  1.113796943859973600e-04  1.264308246262183500e-04  1.542375483132958800e-04
61 733 1.657877e+01 5.011271e+03  1.113567598317281000e-04  1.131610220130430900e-04  1.185906681812156500e-04                       Inf
62 745 1.658757e+01 5.049124e+03  1.113567598317281000e-04  1.136457821872899700e-04  1.206031587123751900e-04                       Inf
63 757 1.627790e+01 5.092597e+03  1.113567598317281000e-04  1.143307326278461500e-04  1.195628018267615900e-04  1.293178270272331500e-04
64 769 1.607746e+01 5.131399e+03  1.113554189551595400e-04  1.113554189551595400e-04  1.203301094615234400e-04  1.308455299833325700e-04
65 781 1.537178e+01 5.116770e+03  1.113554189551595400e-04  1.129764015695960100e-04  1.149324122448009800e-04                       Inf
66 793 1.512758e+01 5.205676e+03  1.109516011275003900e-04  1.109516011275003900e-04  1.224940927662322600e-04                       Inf
67 805 1.444567e+01 5.331602e+03  1.109516011275003900e-04  1.139415612202267800e-04  1.209858121824628000e-04                       Inf
68 817 1.367935e+01 5.417348e+03  1.109516011275003900e-04  1.144302193903740300e-04  1.161669761083887100e-04  1.261048714562368000e-04
69 829 1.290714e+01 5.523634e+03  1.109516011275003900e-04  1.122999270930365900e-04  1.193612895652987800e-04                       Inf
70 841 1.260552e+01 5.676643e+03  1.109516011275003900e-04  1.118328648418417900e-04  1.173759233286363500e-04                       Inf
71 853 1.164924e+01 5.757265e+03  1.109516011275003900e-04  1.129389052163147800e-04  1.170226226225830900e-04  1.371753075949606700e-04
72 865 1.100345e+01 5.796144e+03  1.109516011275003900e-04  1.127855406004938900e-04  1.162700564655257700e-04  1.228752176647077600e-04
73 877 1.018047e+01 5.901511e+03  1.109516011275003900e-04  1.117868740596895000e-04  1.147173572603534500e-04  1.214494253673163600e-04
74 889 9.655718e+00 6.017296e+03  1.109516011275003900e-04  1.121231327224904100e-04  1.160636654968133000e-04                       Inf
75 901 9.956529e+00 6.259886e+03  1.109516011275003900e-04  1.115377065729929700e-04  1.160439398014459100e-04  1.191185564738020200e-04
76 913 9.609904e+00 6.329869e+03  1.109516011275003900e-04  1.123524582053714600e-04  1.143845321659392800e-04                       Inf
77 925 9.351911e+00 6.384696e+03  1.109516011275003900e-04  1.113641958396309300e-04  1.154571100686811600e-04                       Inf
78 937 9.049261e+00 6.487582e+03  1.109516011275003900e-04  1.113343519118565600e-04  1.129713031573475600e-04  1.155607757555055300e-04
79 949 8.700675e+00 6.564136e+03  1.109516011275003900e-04  1.115961961977995400e-04  1.130935464479552000e-04  1.207122392109141300e-04
80 961 8.879365e+00 6.817589e+03  1.109516011275003900e-04  1.119933976488986100e-04  1.154333045984177400e-04  1.197787098513522400e-04
81 973 9.263114e+00 6.989283e+03  1.109516011275003900e-04  1.123737313906119800e-04  1.134460948331829000e-04  1.169400340429405600e-04
82 985 9.256778e+00 7.102745e+03  1.109516011275003900e-04  1.113839034247207100e-04  1.156404495202308000e-04  1.227018956350094200e-04
83 997 9.129927e+00 7.237999e+03  1.109516011275003900e-04  1.113568024388799100e-04  1.133636794318491100e-04  1.200727613335331200e-04
84 1009 8.752645e+00 7.260289e+03  1.109516011275003900e-04  1.121039790936649800e-04  1.138817417000110600e-04  1.178649429799905800e-04
85 1021 8.099850e+00 7.384643e+03  1.109516011275003900e-04  1.124458613200078100e-04  1.140770916426494100e-04  1.170616321094143100e-04
86 1033 7.541284e+00 7.450038e+03  1.109516011275003900e-04  1.126116704802489800e-04  1.136774590712457400e-04  1.151373531802107800e-04
87 1045 7.234253e+00 7.577898e+03  1.109516011275003900e-04  1.116506153208222500e-04  1.128863387092061100e-04  1.145909415094681700e-04
88 1057 6.946843e+00 7.786164e+03  1.109516011275003900e-04  1.115216718960037800e-04  1.128348094397141700e-04  1.189170478268605300e-04
89 1069 6.786609e+00 7.845750e+03  1.109516011275003900e-04  1.110561344603179200e-04  1.123481014658888200e-04                       Inf
90 1081 6.780111e+00 7.984636e+03  1.109516011275003900e-04  1.112511412446608700e-04  1.132350566762934800e-04  1.154985856662176700e-04
91 1093 6.465142e+00 8.083385e+03  1.109516011275003900e-04  1.114422643130289500e-04  1.134140588184006900e-04  1.162436516214436300e-04
92 1105 6.223232e+00 8.209452e+03  1.109516011275003900e-04  1.118229876698511100e-04  1.133497666375886500e-04  1.166897250010920100e-04
93 1117 5.974869e+00 8.257559e+03  1.109516011275003900e-04  1.113763598679997900e-04  1.126100484918324200e-04  1.154775334866070400e-04
94 1129 5.782120e+00 8.337254e+03  1.109516011275003900e-04  1.112788389587427200e-04  1.127876742128501000e-04  1.150545128172065600e-04
95 1141 5.443631e+00 8.458671e+03  1.109516011275003900e-04  1.112649400986143500e-04  1.126738698222202600e-04  1.148669222155818100e-04
96 1153 5.202034e+00 8.556030e+03  1.109516011275003900e-04  1.118352953715389200e-04  1.126947274862575000e-04  1.148561647719862700e-04
97 1165 4.991604e+00 8.653957e+03  1.109516011275003900e-04  1.113312487264825500e-04  1.130599021646831700e-04  1.146605215733871600e-04
98 1177 4.801848e+00 8.974358e+03  1.109516011275003900e-04  1.113747740210141700e-04  1.124106506031539800e-04  1.146996670838389400e-04
99 1189 4.631256e+00 9.200036e+03  1.109516011275003900e-04  1.109603352467694500e-04  1.119873969776991500e-04  1.130693267729415900e-04
100 1201 4.414104e+00 9.290289e+03  1.109516011275003900e-04  1.112020142057882400e-04  1.117683614917539200e-04  1.133019606967103100e-04
101 1213 4.319972e+00 9.453282e+03  1.109293958076904000e-04  1.109293958076904000e-04  1.118868850618490100e-04  1.145300063539674000e-04
102 1225 4.365754e+00 9.908192e+03  1.109293958076904000e-04  1.110983731850793000e-04  1.121272316120469600e-04  1.144476162944750400e-04
103 1237 4.439184e+00 1.019596e+04  1.109293958076904000e-04  1.114426533617285400e-04  1.127798868504609900e-04  1.155658250271882600e-04
104 1249 4.454788e+00 1.045068e+04  1.109293958076904000e-04  1.112172648537225600e-04  1.128112150027460900e-04  1.150044847355120800e-04
105 1261 4.531399e+00 1.061093e+04  1.109293958076904000e-04  1.113695924635693200e-04  1.122045794250377100e-04  1.135531131348304700e-04
106 1273 4.639617e+00 1.068541e+04  1.109293958076904000e-04  1.110475545224117600e-04  1.121306733132004700e-04  1.137563784506538300e-04
107 1285 4.772832e+00 1.080199e+04  1.109293958076904000e-04  1.109548343415689900e-04  1.125530797840556100e-04  1.138235165879231000e-04
108 1297 4.803092e+00 1.113308e+04  1.109293958076904000e-04  1.110878193551989400e-04  1.122373407225932600e-04  1.148324338237836900e-04
109 1309 4.820685e+00 1.129706e+04  1.109293958076904000e-04  1.111865313980369600e-04  1.121722366583800000e-04  1.132881856292504900e-04
110 1321 5.038592e+00 1.178670e+04  1.109205940757780700e-04  1.109205940757780700e-04  1.124322624668831700e-04  1.148461230986544300e-04
111 1333 5.306973e+00 1.199185e+04  1.109205940757780700e-04  1.112847033957864400e-04  1.122613651462327500e-04  1.129732024994014500e-04
112 1345 5.412229e+00 1.218277e+04  1.109205940757780700e-04  1.109279552824455600e-04  1.123291502570690400e-04  1.133477074843804300e-04
113 1357 5.445099e+00 1.234436e+04  1.109205940757780700e-04  1.114881353736481900e-04  1.121113851444992900e-04  1.149789690865005900e-04
114 1369 5.365241e+00 1.254911e+04  1.109205940757780700e-04  1.112644674709509600e-04  1.119359070680420200e-04                       Inf
115 1381 5.458617e+00 1.276705e+04  1.109205940757780700e-04  1.109850631679842900e-04  1.121691546258088400e-04                       Inf
116 1393 5.503463e+00 1.268859e+04  1.109205940757780700e-04  1.114326075355642300e-04  1.118369687870888300e-04  1.125536816812161000e-04
117 1405 5.514801e+00 1.278986e+04  1.109205940757780700e-04  1.112809807154583900e-04  1.119146296884634700e-04                       Inf
118 1417 5.535027e+00 1.289965e+04  1.109205940757780700e-04  1.110129447249503100e-04  1.118522628885411900e-04                       Inf
119 1429 5.605027e+00 1.327094e+04  1.109205940757780700e-04  1.111192410593796400e-04  1.123253114099086100e-04                       Inf
120 1441 5.625628e+00 1.364230e+04  1.109205940757780700e-04  1.109988565146740200e-04  1.118849454761523400e-04  1.146541022247966000e-04
121 1453 5.551473e+00 1.394517e+04  1.109032665760302600e-04  1.109032665760302600e-04  1.119378914032980000e-04  1.139901067720245200e-04
122 1465 5.350489e+00 1.410907e+04  1.109032665760302600e-04  1.112506661950135600e-04  1.122884514686283700e-04                       Inf
123 1477 5.385623e+00 1.434872e+04  1.109032665760302600e-04  1.111898878139640800e-04  1.119881631705011800e-04  1.136276854156442200e-04
124 1489 5.504171e+00 1.454654e+04  1.109032665760302600e-04  1.112971523071375300e-04  1.120273178884578000e-04  1.128503418926542200e-04
125 1501 5.664612e+00 1.467989e+04  1.109032665760302600e-04  1.110011135566640900e-04  1.119411347141060900e-04  1.133166960218799000e-04
126 1513 5.564388e+00 1.485258e+04  1.109032665760302600e-04  1.111665243607648100e-04  1.119810049258983800e-04  1.131791579862205100e-04
127 1525 5.617258e+00 1.493008e+04  1.109032665760302600e-04  1.115113028789958100e-04  1.120974473897412400e-04  1.131687024089194100e-04
128 1537 5.563697e+00 1.488735e+04  1.109032665760302600e-04  1.109598706196977900e-04  1.124660684433080700e-04  1.135604085326835400e-04
129 1549 5.644969e+00 1.494344e+04  1.109032665760302600e-04  1.109491483803022400e-04  1.126642425435303800e-04  1.136440671633927400e-04
130 1561 5.701030e+00 1.511506e+04  1.109032665760302600e-04  1.110765562233472400e-04  1.115032273435943600e-04  1.145124707934990900e-04
131 1573 5.945612e+00 1.551413e+04  1.109032665760302600e-04  1.115045698854696600e-04  1.125997805067087900e-04  1.138050654702496500e-04
132 1585 6.195240e+00 1.599243e+04  1.109032665760302600e-04  1.112667023081158700e-04  1.118153260102971800e-04  1.131865647121107000e-04
133 1597 6.322848e+00 1.631947e+04  1.109032665760302600e-04  1.112931755332412000e-04  1.122889657059398200e-04  1.136078852274061900e-04
134 1609 6.271108e+00 1.669340e+04  1.109032665760302600e-04  1.114126149075654400e-04  1.119851713210577800e-04  1.139899047152975500e-04
135 1621 6.083329e+00 1.727950e+04  1.109032665760302600e-04  1.111035793646411800e-04  1.118907849858339700e-04  1.140898209025414800e-04
136 1633 5.918277e+00 1.752396e+04  1.109032665760302600e-04  1.111747614023495800e-04  1.119963790443150400e-04  1.135265929260986200e-04
137 1645 5.655787e+00 1.791162e+04  1.109032665760302600e-04  1.114552002319004300e-04  1.123147369576920000e-04  1.134104250249423200e-04
138 1657 5.513209e+00 1.829843e+04  1.109032665760302600e-04  1.114630166228746100e-04  1.123133101145179200e-04  1.133175194135503500e-04
139 1669 5.439553e+00 1.850190e+04  1.109032665760302600e-04  1.110083548196245200e-04  1.120095108476190000e-04  1.137042004893348300e-04
140 1681 5.321549e+00 1.863981e+04  1.109032665760302600e-04  1.112418542435222900e-04  1.116618900062032300e-04  1.122150556948993700e-04
141 1693 5.352707e+00 1.902470e+04  1.109032665760302600e-04  1.110889006558128900e-04  1.116126278901536900e-04  1.132303551268399700e-04
142 1705 5.397371e+00 1.932097e+04  1.109032665760302600e-04  1.111740197248384500e-04  1.119563104849206800e-04  1.129175306063136600e-04
143 1717 5.466066e+00 1.992706e+04  1.109032665760302600e-04  1.111952859912115600e-04  1.117993883261861500e-04  1.128989871373409200e-04
144 1729 5.494379e+00 2.000111e+04  1.109004328589734200e-04  1.109004328589734200e-04  1.116579722072562100e-04  1.126090315893668000e-04
145 1741 5.278346e+00 2.067791e+04  1.109004328589734200e-04  1.111713564258405500e-04  1.116836780962365200e-04  1.131194713643838700e-04
146 1753 5.056116e+00 2.111217e+04  1.109004328589734200e-04  1.110676954385268100e-04  1.113480886536515800e-04  1.124066640864195300e-04
147 1765 4.857533e+00 2.150021e+04  1.109004328589734200e-04  1.112786690155107700e-04  1.119929255271017200e-04  1.123806651393496400e-04
148 1777 4.501678e+00 2.184245e+04  1.109004328589734200e-04  1.109974177145203300e-04  1.117655507114687500e-04  1.128535143556170600e-04
149 1789 4.278070e+00 2.201523e+04  1.109004328589734200e-04  1.110820371541637400e-04  1.115716685599548300e-04  1.120539901039226700e-04
150 1801 4.070243e+00 2.251758e+04  1.109004328589734200e-04  1.112838620219992600e-04  1.117933093418814500e-04  1.125215696948567200e-04
151 1813 3.880570e+00 2.285826e+04  1.109004328589734200e-04  1.110966797555950300e-04  1.113975593004745900e-04  1.123223099979449000e-04
152 1825 3.634094e+00 2.335969e+04  1.108876392807571900e-04  1.108876392807571900e-04  1.112815998243914800e-04  1.127113727252703900e-04
153 1837 3.450574e+00 2.391630e+04  1.108876392807571900e-04  1.111009081654095000e-04  1.114810795413055100e-04  1.120902500342125100e-04
154 1849 3.384650e+00 2.415081e+04  1.108876392807571900e-04  1.109413308196500300e-04  1.115245625581138300e-04  1.120636506957434500e-04
155 1861 3.273909e+00 2.445631e+04  1.108866966900817700e-04  1.108866966900817700e-04  1.112264754105559800e-04  1.118569797215013900e-04
156 1873 3.197768e+00 2.520091e+04  1.108833173193026700e-04  1.108833173193026700e-04  1.113134206235434900e-04  1.116739844728543100e-04
157 1885 3.050492e+00 2.604098e+04  1.108833173193026700e-04  1.109945117907383200e-04  1.115174632474937300e-04  1.121507834365738800e-04
158 1897 2.915007e+00 2.659400e+04  1.108833173193026700e-04  1.110531399948864200e-04  1.114068004996458300e-04  1.118002293849259400e-04
159 1909 2.831270e+00 2.688516e+04  1.108833173193026700e-04  1.109374531796098900e-04  1.113532457639241300e-04  1.118968129221586100e-04
160 1921 2.790717e+00 2.722780e+04  1.108833173193026700e-04  1.108961555884154300e-04  1.113884542640001100e-04  1.115912856451786100e-04
161 1933 2.671682e+00 2.741582e+04  1.108833173193026700e-04  1.108892765159933700e-04  1.110316520333700100e-04  1.115642656937459300e-04
162 1945 2.551496e+00 2.802824e+04  1.108833173193026700e-04  1.109074121363849400e-04  1.113460972919602200e-04  1.115947434583167600e-04
163 1957 2.468000e+00 2.862530e+04  1.108833173193026700e-04  1.109171735231076900e-04  1.112863591312717500e-04  1.115280042633126500e-04
164 1969 2.470380e+00 2.912629e+04  1.108833173193026700e-04  1.108894076927420100e-04  1.111960088384641800e-04  1.115281155041165500e-04
165 1981 2.512195e+00 2.963790e+04  1.108781860739259300e-04  1.108781860739259300e-04  1.110578119545063500e-04  1.116246602727027800e-04
166 1993 2.516939e+00 2.980606e+04  1.108781860739259300e-04  1.110122029843923800e-04  1.111988385679664900e-04  1.115002548760867500e-04
167 2005 2.549226e+00 3.056489e+04  1.108781860739259300e-04  1.108836367603741700e-04  1.111288408742049800e-04  1.116117114717348700e-04
168 2017 2.526302e+00 3.157375e+04  1.108653376931844800e-04  1.108653376931844800e-04  1.111390418810100200e-04  1.114107278217776900e-04
169 2029 2.563408e+00 3.216904e+04  1.108653376931844800e-04  1.109195404306833000e-04  1.110960499296319400e-04  1.116198305813348200e-04
170 2041 2.632621e+00 3.298009e+04  1.108442717632946200e-04  1.108442717632946200e-04  1.111603286666436400e-04  1.114689393928917700e-04
171 2053 2.648628e+00 3.395327e+04  1.108442717632946200e-04  1.109202711815875100e-04  1.111820125866822500e-04  1.114759597495868800e-04
172 2065 2.757258e+00 3.480528e+04  1.108442717632946200e-04  1.109348199271433400e-04  1.111938704946585800e-04  1.114038425372424900e-04
173 2077 2.666870e+00 3.540001e+04  1.108442717632946200e-04  1.109093455093052300e-04  1.112035009369857400e-04  1.115053063481165900e-04
174 2089 2.592440e+00 3.607183e+04  1.108442717632946200e-04  1.109364743469416000e-04  1.112261668788901800e-04  1.114699406433865700e-04
175 2101 2.577941e+00 3.699646e+04  1.108442717632946200e-04  1.108716885322207400e-04  1.110403897837943200e-04  1.115874018850524900e-04
176 2113 2.593701e+00 3.750619e+04  1.108442717632946200e-04  1.108926213260062600e-04  1.111646627897494000e-04  1.116764314290501700e-04
177 2125 2.523021e+00 3.831504e+04  1.108442717632946200e-04  1.109951928145441200e-04  1.111810532738287100e-04  1.120306757814115700e-04
178 2137 2.505347e+00 3.922363e+04  1.108442717632946200e-04  1.109366992709130900e-04  1.112099503859002700e-04  1.114593242752417700e-04
179 2149 2.484182e+00 3.972661e+04  1.108442717632946200e-04  1.109209059894900600e-04  1.111660895133947200e-04  1.115086977620431600e-04
180 2161 2.508188e+00 4.072576e+04  1.108442717632946200e-04  1.109223445686836500e-04  1.110219038631444500e-04  1.111591057684164700e-04
181 2173 2.503595e+00 4.134851e+04  1.108442717632946200e-04  1.108742258427665600e-04  1.110608121094223600e-04  1.113809386282660800e-04
182 2185 2.536492e+00 4.256649e+04  1.108442717632946200e-04  1.109339803829956500e-04  1.110549792271479900e-04  1.114490488157384400e-04
183 2197 2.598412e+00 4.300785e+04  1.108301590695355900e-04  1.108301590695355900e-04  1.110581791259502400e-04  1.112953051566725700e-04
184 2209 2.710825e+00 4.377791e+04  1.108301590695355900e-04  1.108648487028863700e-04  1.111323603026628200e-04  1.114168507223163800e-04
185 2221 2.783944e+00 4.412526e+04  1.108301590695355900e-04  1.108842872928569500e-04  1.111577365237135800e-04  1.114260718913685800e-04
186 2233 2.536602e+00 4.478060e+04  1.108301590695355900e-04  1.109086176277123400e-04  1.111219776435364100e-04  1.114914560486301300e-04
187 2245 2.471528e+00 4.607914e+04  1.108301590695355900e-04  1.109542580110040100e-04  1.111113710346394600e-04  1.115123901872047800e-04
188 2257 2.415425e+00 4.718601e+04  1.108301590695355900e-04  1.108991395407284000e-04  1.110143867417671300e-04  1.114952774690586000e-04
189 2269 2.241404e+00 4.781873e+04  1.108301590695355900e-04  1.109409066321799500e-04  1.110729410759105400e-04  1.112465833207507600e-04
190 2281 2.132153e+00 4.817484e+04  1.108301590695355900e-04  1.109766374898971400e-04  1.110415746962965600e-04  1.112387209653848700e-04
191 2293 2.025430e+00 4.900699e+04  1.108301590695355900e-04  1.108795928374102900e-04  1.110433258385511000e-04  1.111462040184753400e-04
192 2305 1.887938e+00 4.991619e+04  1.108301590695355900e-04  1.109214777832629500e-04  1.110281570521225200e-04  1.111289643832241100e-04
193 2317 1.801862e+00 5.077269e+04  1.108301590695355900e-04  1.108362019279796200e-04  1.109762525490049700e-04  1.112716741436606800e-04
194 2329 1.726267e+00 5.206328e+04  1.108301590695355900e-04  1.108809925234698500e-04  1.110119554850376100e-04  1.111443162641974000e-04
195 2341 1.642886e+00 5.409961e+04  1.108301590695355900e-04  1.108639239743622200e-04  1.109589798304642600e-04  1.111410950908238300e-04
196 2353 1.542580e+00 5.493734e+04  1.108301590695355900e-04  1.108716361242162500e-04  1.109672897946946300e-04  1.111697851331218700e-04
197 2365 1.478867e+00 5.625918e+04  1.108301590695355900e-04  1.108794021356605400e-04  1.109700650142716500e-04  1.112052568875187900e-04
198 2377 1.439952e+00 5.729291e+04  1.108301590695355900e-04  1.108604714604219600e-04  1.109116883586945200e-04  1.110336723982816000e-04
199 2389 1.381438e+00 5.853369e+04  1.108301590695355900e-04  1.108528379976402800e-04  1.109137859565550500e-04  1.111631837902043500e-04
200 2401 1.306292e+00 5.945366e+04  1.108301590695355900e-04  1.108771673820187200e-04  1.109274866449977700e-04  1.110982655733964300e-04
201 2413 1.256868e+00 6.031902e+04  1.108301590695355900e-04  1.108652952090624000e-04  1.109422882770282500e-04  1.110739828828390900e-04
202 2425 1.200665e+00 6.058216e+04  1.108301590695355900e-04  1.108747107955328600e-04  1.109846221624698200e-04  1.111294515553998000e-04
203 2437 1.169792e+00 6.195665e+04  1.108301590695355900e-04  1.108461590981402100e-04  1.109241872787807900e-04  1.110434052693465100e-04
204 2449 1.122773e+00 6.274213e+04  1.108301590695355900e-04  1.108448860569359900e-04  1.109372245907810800e-04  1.110025743583468600e-04
205 2461 1.050932e+00 6.329731e+04  1.108301590695355900e-04  1.108394647393124100e-04  1.109342542132597100e-04  1.110372570381552600e-04
206 2473 1.006400e+00 6.435639e+04  1.108301590695355900e-04  1.108530395456073000e-04  1.109113943591211500e-04  1.109786441213758100e-04
