%  columns="iteration, evaluation, void, void, void, xmean" (startseed=210461, 2015/05/9 19:27:29.62)
0 1 0 0 0 -6.849952e-01 1.150597e+00 -1.022873e-01 6.972554e-02 -5.618343e+00 8.469067e+00 -8.655642e-02 -5.167961e-03 -1.503468e-01 1.306000e-01 0.000000e+00 -3.763380e+01 7.289330e+01 1.600900e+00 0.000000e+00 -4.866070e+01 3.032360e+01 0.000000e+00 
1 13 0 0 0 -5.916409e-01 1.269630e+00 -1.067715e-01 7.412775e-02 -5.429788e+00 7.730975e+00 -9.614602e-02 -3.199942e-04 -1.541318e-01 1.232262e-01 2.298802e-03 -4.986528e+01 7.778692e+01 1.252161e+00 1.475699e-03 -5.526242e+01 2.773375e+01 -2.034375e-03 
2 25 0 0 0 -6.871299e-01 1.388817e+00 -1.168886e-01 7.296115e-02 -5.111873e+00 1.075799e+01 -9.110189e-02 -5.097180e-04 -1.611865e-01 1.219420e-01 3.850205e-03 -4.555612e+01 7.825156e+01 1.546492e+00 -4.849605e-03 -5.431379e+01 2.446011e+01 2.720107e-03 
3 37 0 0 0 -6.231253e-01 1.490331e+00 -1.170023e-01 7.023321e-02 -5.583615e+00 1.104594e+01 -9.883781e-02 1.075655e-02 -1.536400e-01 1.150693e-01 5.571155e-03 -4.832543e+01 7.717825e+01 1.825488e+00 -2.140022e-03 -6.209963e+01 2.741472e+01 1.068466e-03 
4 49 0 0 0 -6.357200e-01 1.305888e+00 -1.342407e-01 7.686198e-02 -4.336429e+00 9.090823e+00 -9.495768e-02 1.599766e-02 -1.618198e-01 1.171647e-01 5.711255e-03 -5.112292e+01 9.510606e+01 1.544105e+00 -7.999096e-03 -7.112167e+01 2.422457e+01 1.306820e-05 
5 61 0 0 0 -6.592393e-01 1.472198e+00 -1.249567e-01 7.353173e-02 -4.209474e+00 8.732662e+00 -9.693422e-02 1.657170e-02 -1.639922e-01 1.198562e-01 2.600902e-03 -4.807545e+01 8.875930e+01 1.787946e+00 -5.835219e-03 -7.730397e+01 2.536216e+01 3.586949e-04 
6 73 0 0 0 -7.707082e-01 1.590088e+00 -1.052408e-01 7.410177e-02 -5.173153e+00 7.593762e+00 -9.045225e-02 8.103383e-03 -1.764195e-01 1.264048e-01 -3.489759e-03 -4.911436e+01 7.537923e+01 1.814278e+00 -7.425683e-04 -7.653424e+01 2.770890e+01 2.113338e-03 
7 85 0 0 0 -8.391244e-01 1.742772e+00 -1.385452e-01 7.591751e-02 -4.987581e+00 9.086338e+00 -8.825177e-02 1.440079e-02 -1.692724e-01 1.266106e-01 -5.862364e-04 -4.581003e+01 7.710097e+01 1.778735e+00 -4.859523e-03 -7.953422e+01 2.984140e+01 -3.325456e-04 
8 97 0 0 0 -8.554089e-01 1.768280e+00 -1.465594e-01 7.698277e-02 -3.842545e+00 9.192178e+00 -8.685048e-02 9.534816e-03 -1.675967e-01 1.312569e-01 -2.321665e-03 -4.987955e+01 8.164988e+01 1.873056e+00 -2.004277e-03 -8.367566e+01 3.008999e+01 1.491765e-04 
9 109 0 0 0 -7.997535e-01 1.816735e+00 -1.443213e-01 7.994101e-02 -3.944089e+00 7.936118e+00 -8.647548e-02 1.331424e-02 -1.765314e-01 1.306529e-01 -7.367006e-03 -4.470657e+01 8.540486e+01 2.048375e+00 -9.157584e-03 -8.958208e+01 3.462956e+01 1.543259e-03 
10 121 0 0 0 -6.818307e-01 1.710293e+00 -1.424746e-01 7.492777e-02 -3.280099e+00 7.957900e+00 -8.679641e-02 8.827648e-03 -1.672940e-01 1.301463e-01 -9.198234e-03 -4.320081e+01 8.915896e+01 1.879213e+00 -1.211871e-02 -8.466728e+01 3.425457e+01 6.742161e-04 
11 133 0 0 0 -6.317176e-01 1.729573e+00 -1.396067e-01 7.776429e-02 -3.516433e+00 9.338056e+00 -8.649227e-02 3.295532e-03 -1.694524e-01 1.332838e-01 -1.298115e-02 -5.002294e+01 9.012189e+01 1.897047e+00 -1.990941e-02 -9.088790e+01 3.519181e+01 9.336601e-04 
12 145 0 0 0 -6.414657e-01 1.600141e+00 -1.241152e-01 7.742218e-02 -2.937119e+00 8.429377e+00 -8.974815e-02 2.553616e-03 -1.659725e-01 1.344900e-01 -8.003689e-03 -5.195716e+01 9.903452e+01 1.709223e+00 -2.371008e-02 -8.394382e+01 3.181405e+01 1.321326e-03 
13 157 0 0 0 -6.029483e-01 1.654876e+00 -1.358051e-01 7.385592e-02 -2.430988e+00 9.398653e+00 -8.821310e-02 4.831364e-04 -1.674349e-01 1.380827e-01 -4.827390e-03 -4.976040e+01 8.822386e+01 1.806488e+00 -2.156009e-02 -7.671757e+01 3.095581e+01 4.489095e-04 
14 169 0 0 0 -6.346351e-01 1.633663e+00 -1.457277e-01 7.470411e-02 -2.752618e+00 9.333787e+00 -8.221436e-02 -2.314711e-04 -1.661916e-01 1.437664e-01 -7.743482e-03 -4.482381e+01 9.095811e+01 2.044875e+00 -1.644866e-02 -8.004205e+01 2.615405e+01 1.186098e-03 
15 181 0 0 0 -7.018798e-01 1.747130e+00 -1.348503e-01 7.358142e-02 -2.223634e+00 9.323508e+00 -8.131291e-02 4.943016e-03 -1.684730e-01 1.487419e-01 -7.027232e-03 -3.861053e+01 7.947533e+01 2.274200e+00 -1.425757e-02 -7.905860e+01 2.501354e+01 6.842009e-04 
16 193 0 0 0 -7.703927e-01 1.723985e+00 -1.373269e-01 7.656598e-02 -2.754612e+00 8.585696e+00 -7.695126e-02 1.443185e-02 -1.720537e-01 1.402726e-01 -4.300752e-03 -4.350782e+01 7.715525e+01 2.423992e+00 -1.628280e-02 -7.680688e+01 2.505311e+01 2.704160e-04 
17 205 0 0 0 -6.987887e-01 1.835412e+00 -1.591365e-01 7.665593e-02 -2.610477e+00 8.390513e+00 -6.977563e-02 1.990216e-02 -1.756357e-01 1.387382e-01 -6.758655e-03 -4.291908e+01 6.828060e+01 2.476002e+00 -1.774785e-02 -7.347442e+01 2.908761e+01 -2.338456e-04 
